Image,Operation,Width,Height,Layout,Phase,Threads,Schedule,Chunk,Simd_Build,OMP_Places,OMP_Proc_Bind,Hostname,Compiler,Build_Flags,Samples,Median_ms,Min_ms,Max_ms,Mean_ms,StdDev_ms
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,349.066307,346.112120,356.138989,350.633094,4.678637
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,347.359660,345.700854,359.429734,350.898536,6.408359
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,211.163060,204.680265,213.313384,209.340012,3.853449
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,149.666166,142.796183,156.285985,149.700627,4.777506
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,45.409450,43.197417,78.984102,51.619422,15.327574
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,44.812047,43.866473,45.030799,44.644451,0.456493
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,35.822841,35.511410,37.526347,36.148797,0.799261
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,33.192968,32.471084,33.718669,33.158059,0.541534
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,181.087875,177.683420,190.212010,182.874774,5.692615
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,177.932458,174.278020,182.902177,178.199563,3.980399
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,114.282180,105.641240,116.645469,112.120950,4.518007
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,4,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,87.934550,79.963783,96.833676,86.927381,6.883462
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,100.599011,98.568792,101.783985,100.646690,1.293509
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,8,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,100.782706,98.786667,127.200314,106.231997,11.999780
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,64.736875,63.868475,64.957375,64.557917,0.462171
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,8,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,49.184429,48.953793,49.723691,49.301442,0.320557
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,43.488726,42.936682,43.570700,43.377608,0.262996
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,43.017065,42.829430,43.380653,43.075670,0.204321
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,43.000871,42.861424,43.166618,42.997841,0.117845
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,43.503266,43.175897,44.604719,43.659855,0.555181
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,4.318567,4.301478,4.737142,4.479633,0.230418
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,4.690252,4.318086,7.498324,5.120551,1.343112
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,4.758682,4.372692,4.781713,4.686617,0.175827
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,4.714770,4.354610,4.793290,4.590501,0.216991
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,3.866952,3.744241,4.073834,3.890607,0.120188
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,3.920318,3.900202,4.103592,3.952312,0.085343
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,3.934290,3.780552,3.943320,3.893674,0.070037
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,3.913540,3.900800,4.022570,3.934944,0.049715
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,21.601365,21.566302,21.971441,21.665522,0.171692
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,21.680305,21.604667,23.714452,22.116304,0.904672
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,21.627065,21.586076,22.062115,21.698696,0.204107
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,21.625229,21.596904,21.996101,21.694046,0.169571
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,3.796331,3.655256,5.135088,4.016051,0.630275
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,3.683329,3.649526,3.781058,3.697951,0.049300
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,3.805580,3.643818,3.846316,3.753727,0.094362
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,3.762528,3.623575,3.772209,3.724250,0.063371
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,11.203310,10.878690,11.581118,11.181862,0.290463
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,10.941715,10.874170,11.905086,11.202775,0.437813
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,10.970271,10.871882,11.833140,11.120356,0.402111
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,4,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,11.056655,10.993965,12.312809,11.542464,0.703294
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,6.105240,6.068355,6.638904,6.199139,0.246561
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,8,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,6.128302,6.072526,8.674060,6.719805,1.115784
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,6.683663,6.119179,6.766072,6.588169,0.264525
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,8,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,6.739314,6.698888,6.807745,6.739958,0.044476
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,400.013299,399.885473,400.187658,400.055898,0.129828
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,400.077394,399.991765,400.201172,400.086250,0.082931
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,206.590843,206.525952,207.232030,206.801688,0.346739
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,126.851329,125.343475,127.114465,126.636723,0.738832
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,40.943890,40.191842,41.975252,41.173959,0.742445
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,41.950204,40.127174,48.930039,42.946173,3.433762
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,24.166694,23.178541,24.435956,24.034386,0.491483
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,18.550502,16.978594,19.002788,18.218250,0.777382
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,31.930443,29.430029,47.541484,34.542476,7.346081
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,31.948064,31.549301,42.037259,33.889716,4.558141
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,19.294994,18.501313,19.360713,19.049769,0.392810
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,16.866792,16.687788,17.007262,16.839078,0.134210
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,203.176018,200.218490,209.541273,204.463510,4.211206
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,201.832226,199.496109,212.753777,204.664405,6.135396
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,108.424597,103.095863,110.174931,106.788059,3.220130
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,69.654545,63.911006,75.277155,69.624827,4.019079
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,25.870326,24.028855,45.365811,29.320763,9.003630
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,25.866511,24.358142,25.879018,25.509319,0.656609
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,17.292654,16.986061,17.896085,17.368449,0.340018
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,15.425658,15.176970,15.848038,15.528365,0.277080
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,106.481335,103.646054,111.761642,106.879032,3.445460
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,103.990151,100.335209,108.813171,104.152103,3.882009
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,59.321301,52.419111,61.453356,57.615682,3.631528
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,4,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,44.427343,37.599875,45.213305,42.047552,3.717696
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,58.980934,56.462227,60.529634,59.066267,1.637940
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,8,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,59.343518,57.635079,72.245679,62.013314,6.117693
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,34.228000,32.999916,34.414647,34.002049,0.583942
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,8,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,24.947033,24.836252,25.456765,25.080470,0.254273
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,138.541899,138.415909,138.606928,138.526324,0.080393
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,139.993223,139.938194,140.302148,140.044307,0.146396
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,144.298834,143.915090,144.703252,144.273193,0.333748
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,138.806843,138.692214,138.899749,138.810272,0.078930
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,14.845203,14.796499,15.023012,14.881324,0.089058
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,15.057215,14.953664,15.076869,15.020515,0.061411
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,15.505375,15.351384,15.596637,15.480038,0.116711
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,14.971575,14.866076,15.029517,14.958626,0.068658
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,11.630979,11.447643,11.736744,11.586648,0.122048
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,11.663810,11.290369,11.740661,11.596798,0.184491
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,11.946689,11.736981,11.983902,11.905308,0.098884
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,11.582995,11.454600,11.623323,11.558005,0.069041
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,71.347584,69.799288,72.634849,71.156378,1.156678
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,71.077474,70.313737,73.460380,71.760483,1.560899
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,73.739288,72.839339,75.035975,73.927975,0.892150
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,71.204722,69.673328,72.708165,71.113118,1.091093
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,9.607823,9.588787,14.731615,10.633568,2.290999
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,9.684864,9.666474,9.729498,9.693266,0.028857
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,9.965455,9.908726,10.044427,9.983168,0.058855
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,9.632952,9.596134,9.664351,9.630166,0.033212
6000x6000.png,Grayscale,6000,6000,AoS,Kernel,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,37.576596,36.438074,37.718475,37.325825,0.537026
